scorer,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000,DLC_dlcrnetms5_Front_viewAug31shuffle1_75000
5000,1260.002,901.692,0.9959999918937683,1137.757,855.855,0.984000027179718,1011.889,836.027,0.9240000247955322,1176.404,730.702,0.9900000095367432,1011.93,724.127,0.9190000295639038,1188.109,956.336,0.9990000128746033,988.876,923.171,0.9129999876022339,948.744,836.413,0.17399999499320984,,,0.0,,,0.0,347.211,588.908,0.9319999814033508,331.794,588.345,0.968999981880188,316.188,547.772,0.9869999885559082,393.416,495.556,1.0
5001,1267.639,901.666,0.9980000257492065,1146.362,853.4,0.9879999756813049,1012.32,835.664,0.9240000247955322,1180.836,730.915,0.9909999966621399,1011.659,724.257,0.9570000171661377,1196.323,956.443,0.9940000176429749,988.57,923.442,0.9229999780654907,946.415,835.945,0.7289999723434448,,,0.0,,,0.0,348.22,595.763,0.5389999747276306,331.681,588.62,0.9779999852180481,316.254,548.212,0.9919999837875366,392.265,502.222,1.0
5002,1275.948,902.033,0.996999979019165,1156.537,853.365,0.9829999804496765,1019.873,836.785,0.9359999895095825,1192.172,730.921,0.9890000224113464,1019.852,714.99,0.9470000267028809,1203.414,956.021,0.9980000257492065,995.79,931.079,0.9480000138282776,939.899,834.633,0.9879999756813049,948.081,796.002,0.07699999958276749,939.767,867.454,0.05900000035762787,348.005,595.707,0.847000002861023,331.874,588.394,0.9610000252723694,316.056,548.585,0.9919999837875366,379.496,506.891,0.9990000128746033
5003,1291.373,908.112,0.9919999837875366,1164.272,852.488,0.9819999933242798,1020.053,835.839,0.921999990940094,1203.232,731.651,0.9900000095367432,1019.868,715.027,0.9520000219345093,1212.446,956.85,0.9929999709129333,988.476,923.367,0.8700000047683716,941.887,828.835,0.996999979019165,938.561,796.566,0.9990000128746033,940.084,859.775,0.06800000369548798,356.199,603.813,0.28600001335144043,338.379,594.863,0.9909999966621399,315.92,555.5,0.9729999899864197,378.822,507.282,0.9990000128746033
5004,1296.886,908.83,0.9980000257492065,1178.002,854.269,0.984000027179718,1027.601,836.319,0.9490000009536743,1211.59,732.426,0.9869999885559082,1029.143,714.947,0.9169999957084656,1218.258,960.255,0.9950000047683716,995.999,923.735,0.9359999895095825,941.12,829.249,0.9980000257492065,931.241,793.628,0.9959999918937683,932.268,851.426,0.03799999877810478,347.762,611.882,0.7419999837875366,338.324,595.539,0.9940000176429749,315.702,555.771,0.9779999852180481,371.675,515.256,1.0
5005,1307.359,909.647,0.996999979019165,1180.176,859.312,0.9580000042915344,1027.853,836.149,0.9490000009536743,1221.476,732.518,0.9869999885559082,1029.17,714.815,0.9539999961853027,1228.337,960.218,0.9940000176429749,987.683,916.353,0.8299999833106995,942.101,830.077,0.9980000257492065,924.549,789.296,0.9990000128746033,930.59,892.538,0.9789999723434448,356.478,612.166,0.8939999938011169,338.261,596.164,0.9940000176429749,315.87,556.364,0.9760000109672546,362.376,518.082,1.0
5006,1313.247,910.461,0.9990000128746033,1195.747,860.273,0.9660000205039978,1036.121,835.889,0.9290000200271606,1228.454,738.821,0.9879999756813049,1035.932,714.198,0.972000002861023,1229.246,962.519,0.9900000095367432,1011.968,923.989,0.8389999866485596,941.065,829.579,0.996999979019165,918.132,780.697,0.996999979019165,924.389,891.959,0.9810000061988831,356.792,627.479,0.7210000157356262,338.616,597.945,0.9980000257492065,316.31,557.022,0.9750000238418579,358.183,520.393,0.9990000128746033
5007,1323.309,913.935,0.9959999918937683,1202.094,860.716,0.9860000014305115,1036.302,836.409,0.9190000295639038,1243.284,741.864,0.9860000014305115,1035.925,714.564,0.9570000171661377,1237.844,963.212,0.996999979019165,1012.757,923.521,0.9139999747276306,941.104,830.424,0.996999979019165,906.817,779.792,0.996999979019165,923.16,885.741,0.996999979019165,363.291,636.267,0.7419999837875366,340.189,603.689,0.9959999918937683,315.974,565.017,0.9819999933242798,352.802,522.989,0.9990000128746033
5008,1329.441,915.995,0.9990000128746033,1211.803,860.384,0.9380000233650208,1043.568,843.585,0.9309999942779541,1250.975,741.891,0.9919999837875366,1044.898,714.88,0.9580000042915344,1244.819,964.085,0.9950000047683716,1027.206,931.111,0.9549999833106995,941.444,829.845,0.996999979019165,906.244,779.064,0.9980000257492065,923.509,867.721,0.972000002861023,363.246,642.877,0.9800000190734863,339.673,603.099,0.9950000047683716,324.482,556.716,0.9509999752044678,348.02,524.395,0.9990000128746033
5009,1339.259,916.904,0.9959999918937683,1218.835,867.698,0.9769999980926514,1052.08,843.599,0.8610000014305115,1259.474,746.26,0.9789999723434448,1051.919,714.399,0.9580000042915344,1253.466,966.189,0.9959999918937683,1027.927,923.84,0.8619999885559082,942.176,829.257,0.9900000095367432,903.252,773.285,0.9990000128746033,924.007,859.475,0.8629999756813049,370.403,643.515,0.9950000047683716,339.321,604.013,0.9829999804496765,322.724,562.215,0.9800000190734863,346.48,528.417,0.9990000128746033
5010,1339.956,924.319,0.9950000047683716,1226.639,869.586,0.9589999914169312,1052.106,843.508,0.9049999713897705,1270.764,747.283,0.9850000143051147,1058.661,710.01,0.9909999966621399,1260.245,970.193,0.9909999966621399,1011.727,915.765,0.8460000157356262,947.101,819.428,0.9980000257492065,900.848,769.512,0.9990000128746033,924.676,860.251,0.9959999918937683,370.391,644.124,0.9800000190734863,339.752,603.804,0.9210000038146973,324.448,561.711,0.9869999885559082,338.718,532.91,0.9990000128746033
5011,1350.542,925.303,0.9990000128746033,1236.531,869.096,0.9779999852180481,1068.058,843.68,0.8820000290870667,1276.335,748.28,0.9869999885559082,1060.818,714.517,0.9800000190734863,1268.025,969.752,0.9959999918937683,1028.274,923.77,0.8849999904632568,949.416,819.178,0.9990000128746033,900.883,763.68,0.9990000128746033,924.502,859.76,0.9929999709129333,370.785,652.516,0.9950000047683716,341.531,611.767,0.9470000267028809,324.371,563.51,0.9879999756813049,332.327,539.068,0.9950000047683716
5012,1355.697,925.805,0.9980000257492065,1243.606,870.477,0.9679999947547913,1068.093,843.567,0.8840000033378601,1290.762,754.341,0.9869999885559082,1068.055,713.987,0.9779999852180481,1276.045,971.39,0.9940000176429749,1051.37,932.239,0.8830000162124634,947.756,819.681,0.9980000257492065,900.91,763.055,1.0,917.938,860.293,0.9940000176429749,371.114,652.058,0.996999979019165,315.738,579.419,0.9490000009536743,325.299,563.984,0.9369999766349792,333.275,541.805,0.9909999966621399
5013,1364.301,929.498,0.9990000128746033,1258.72,870.014,0.9629999995231628,1075.753,843.586,0.9169999957084656,1298.849,754.977,0.9929999709129333,1068.032,714.485,0.9700000286102295,1277.206,972.693,0.9929999709129333,1051.523,931.656,0.8539999723434448,956.28,813.198,0.9900000095367432,903.407,762.197,0.9990000128746033,918.38,860.617,0.9980000257492065,378.309,660.062,0.996999979019165,315.794,580.825,0.9330000281333923,325.071,564.779,0.9150000214576721,332.998,540.144,0.9950000047683716
5014,1371.854,931.422,0.9990000128746033,1260.423,875.999,0.9710000157356262,1084.028,843.641,0.8679999709129333,1307.083,757.32,0.9829999804496765,1075.831,714.424,0.9819999933242798,1285.407,977.108,0.9959999918937683,1051.661,931.553,0.8989999890327454,957.169,813.174,0.9850000143051147,903.198,761.943,0.9990000128746033,918.317,860.736,0.9980000257492065,378.857,667.957,0.996999979019165,348.145,635.76,0.9269999861717224,325.694,572.256,0.9399999976158142,332.558,540.944,0.9929999709129333
5015,1377.006,932.81,0.9990000128746033,1268.399,876.381,0.9810000061988831,1084.058,843.675,0.8840000033378601,1308.441,757.86,0.9789999723434448,1077.378,714.882,0.9750000238418579,1292.667,978.337,0.9959999918937683,1060.067,931.735,0.7870000004768372,964.618,812.027,0.9909999966621399,903.373,758.687,0.9990000128746033,919.182,861.252,0.9990000128746033,379.096,668.707,0.9950000047683716,354.213,636.252,0.9049999713897705,325.969,572.306,0.9700000286102295,332.09,547.206,0.9900000095367432
5016,1381.333,935.16,0.9990000128746033,1276.619,877.125,0.9570000171661377,1099.981,843.715,0.8410000205039978,1322.431,762.73,0.9829999804496765,1084.118,714.521,0.9810000061988831,1299.171,979.773,0.996999979019165,1059.721,923.708,0.8989999890327454,966.683,811.85,0.9860000014305115,903.215,755.643,0.9990000128746033,919.078,861.026,0.9990000128746033,379.299,668.587,0.9950000047683716,330.997,597.13,0.9419999718666077,325.097,572.364,0.9909999966621399,326.621,546.542,0.9980000257492065
5017,1387.69,941.374,0.9990000128746033,1291.496,876.905,0.9589999914169312,1100.008,836.488,0.925000011920929,1331.633,763.576,0.9850000143051147,1084.039,714.959,0.9729999899864197,1308.263,980.577,0.9950000047683716,1060.057,923.795,0.8320000171661377,972.884,812.222,0.9810000061988831,902.889,754.454,0.9990000128746033,919.76,861.436,0.9990000128746033,387.32,675.375,1.0,325.836,596.419,0.9200000166893005,324.402,571.992,0.9240000247955322,323.503,546.261,1.0
5018,1395.268,942.686,0.9990000128746033,1291.465,883.81,0.9639999866485596,1107.311,836.649,0.9559999704360962,1338.942,764.45,0.9810000061988831,1092.377,715.263,0.9660000205039978,1313.38,981.867,0.9959999918937683,1075.832,923.891,0.7160000205039978,973.458,812.228,0.9800000190734863,904.263,747.456,0.9990000128746033,920.955,861.286,0.9990000128746033,390.929,675.609,1.0,347.865,635.098,0.8880000114440918,332.367,619.935,0.7990000247955322,327.188,552.875,0.996999979019165
5019,1403.436,942.869,0.996999979019165,1301.101,883.7,0.984000027179718,1115.922,836.21,0.9039999842643738,1348.339,770.371,0.9909999966621399,1107.982,714.667,0.9900000095367432,1318.064,984.995,0.9919999837875366,1092.082,931.956,0.828000009059906,979.613,810.759,0.9800000190734863,904.371,746.473,0.9990000128746033,920.403,861.261,0.9990000128746033,394.646,678.363,0.9990000128746033,332.077,603.273,0.9449999928474426,332.305,627.427,0.8360000252723694,331.255,554.382,0.9980000257492065
5020,1404.528,944.779,0.9980000257492065,1316.282,883.82,0.9829999804496765,1116.086,843.726,0.8569999933242798,1355.322,771.799,0.9860000014305115,1108.919,714.807,0.9819999933242798,1324.291,986.185,0.9919999837875366,1092.244,931.704,0.746999979019165,981.594,810.728,0.968999981880188,905.111,745.916,1.0,922.938,861.336,0.9990000128746033,395.288,677.79,0.9990000128746033,325.471,602.749,0.9810000061988831,339.272,628.323,0.8640000224113464,331.629,557.402,0.9990000128746033
5021,1412.743,946.448,0.9990000128746033,1323.089,883.803,0.9860000014305115,1123.434,836.939,0.9520000219345093,1364.382,772.813,0.9890000224113464,1108.195,715.407,0.9139999747276306,1332.836,986.062,0.996999979019165,1092.0,923.86,0.7760000228881836,989.567,811.075,0.9580000042915344,905.422,744.907,0.9990000128746033,922.994,861.104,0.9990000128746033,395.572,678.839,0.9959999918937683,326.668,610.914,0.9789999723434448,340.474,636.614,0.9079999923706055,330.883,561.227,0.9990000128746033
5022,1419.93,948.422,0.9990000128746033,1323.978,885.055,0.9710000157356262,1131.954,836.276,0.9300000071525574,1371.527,773.725,0.9879999756813049,1124.46,715.196,0.9279999732971191,1339.989,986.251,0.9940000176429749,1100.338,923.508,0.6190000176429749,996.097,805.445,0.9789999723434448,912.247,744.13,1.0,923.332,860.739,0.9980000257492065,402.16,683.387,0.996999979019165,326.657,612.523,0.9789999723434448,331.891,579.482,0.8849999904632568,332.155,564.173,0.9919999837875366
5023,1425.265,948.746,0.9990000128746033,1338.943,884.474,0.9829999804496765,1139.295,836.687,0.9300000071525574,1380.366,774.987,0.9909999966621399,1140.875,714.913,0.9670000076293945,1346.215,986.814,0.996999979019165,1092.161,915.597,0.6859999895095825,995.569,804.728,0.9679999947547913,916.613,739.579,1.0,923.991,854.518,0.9990000128746033,405.065,683.292,0.996999979019165,363.72,652.32,0.8840000033378601,338.957,627.511,0.8500000238418579,332.337,573.699,0.9950000047683716
5024,1430.589,948.883,0.9990000128746033,1340.011,885.523,0.9679999947547913,1147.828,836.361,0.906000018119812,1386.665,777.761,0.9850000143051147,1140.178,715.165,0.953000009059906,1350.474,987.246,0.996999979019165,1108.176,923.725,0.7149999737739563,1004.809,803.82,0.9169999957084656,919.076,736.914,0.9990000128746033,918.793,859.254,0.9980000257492065,405.643,683.564,0.9950000047683716,355.859,643.998,0.9549999833106995,331.754,587.349,0.859000027179718,333.012,574.529,0.9829999804496765
5025,1436.149,950.115,0.996999979019165,1348.334,885.784,0.972000002861023,1155.317,837.098,0.9330000281333923,1395.24,777.946,0.9900000095367432,1140.563,714.613,0.9800000190734863,1356.678,987.296,0.9940000176429749,1116.414,923.413,0.6420000195503235,1013.144,804.381,0.972000002861023,920.482,730.641,0.9990000128746033,923.414,851.659,0.9980000257492065,411.551,683.921,0.9879999756813049,363.768,652.195,0.8880000114440918,332.034,596.126,0.9710000157356262,338.854,573.325,0.9980000257492065
5026,1444.246,950.274,0.9990000128746033,1355.968,891.759,0.9739999771118164,1163.887,836.406,0.8999999761581421,1402.232,778.701,0.9860000014305115,1164.03,709.273,0.9649999737739563,1364.665,987.524,0.9980000257492065,1123.962,923.73,0.7839999794960022,1020.158,803.671,0.9380000233650208,921.569,729.826,0.9990000128746033,924.236,848.01,0.9980000257492065,411.279,683.19,0.9940000176429749,363.857,651.934,0.8989999890327454,331.279,628.055,0.9259999990463257,349.024,577.744,0.9909999966621399
5027,1451.804,956.307,0.996999979019165,1356.409,892.266,0.9629999995231628,1163.966,836.619,0.906000018119812,1410.782,778.963,0.9869999885559082,1164.201,709.767,0.9729999899864197,1372.377,987.55,0.9929999709129333,1132.404,923.385,0.6660000085830688,1028.226,803.051,0.9769999980926514,929.897,729.266,0.9990000128746033,929.83,843.257,0.9990000128746033,411.352,688.642,0.9940000176429749,363.742,651.908,0.9300000071525574,331.753,613.066,0.8899999856948853,349.534,580.248,0.9860000014305115
5028,1457.558,951.05,0.9990000128746033,1363.822,891.963,0.9710000157356262,1171.629,836.953,0.9559999704360962,1415.347,779.305,0.9860000014305115,1172.775,709.402,0.9779999852180481,1373.109,988.099,0.9900000095367432,1140.128,923.607,0.7950000166893005,1035.683,803.052,0.968999981880188,933.094,725.453,1.0,933.397,842.471,0.996999979019165,411.377,683.292,0.996999979019165,369.585,658.169,0.9929999709129333,339.142,621.368,0.9890000224113464,349.246,588.618,0.9769999980926514
5029,1461.861,951.062,0.9980000257492065,1372.241,892.452,0.9570000171661377,1195.952,843.871,0.8230000138282776,1419.613,780.152,0.9869999885559082,1180.198,709.137,0.9700000286102295,1381.795,988.001,0.9980000257492065,1155.925,923.847,0.5659999847412109,1044.307,802.398,0.9700000286102295,935.942,723.793,0.9990000128746033,937.844,835.628,0.9980000257492065,411.396,682.99,0.996999979019165,369.689,657.998,0.9959999918937683,339.013,621.464,0.9919999837875366,348.658,589.457,0.984000027179718
5030,1467.734,956.522,0.9980000257492065,1379.107,892.025,0.9610000252723694,1187.444,836.941,0.9480000138282776,1429.508,780.141,0.9860000014305115,1188.156,709.268,0.9879999756813049,1388.911,988.439,0.9940000176429749,1140.4,915.374,0.7319999933242798,1051.152,802.477,0.9739999771118164,938.767,720.031,0.9990000128746033,938.596,833.85,0.9990000128746033,411.635,683.162,0.9959999918937683,371.38,659.011,0.9980000257492065,332.028,620.441,0.9810000061988831,348.116,594.111,0.9620000123977661
5031,1474.472,956.913,0.9990000128746033,1388.538,892.521,0.9449999928474426,1203.337,836.883,0.9419999718666077,1436.305,784.049,0.9940000176429749,1196.033,708.944,0.9599999785423279,1394.142,991.953,0.9950000047683716,1164.311,923.462,0.7039999961853027,1053.091,796.188,0.9390000104904175,946.684,715.643,0.9990000128746033,939.525,832.563,0.9990000128746033,411.735,683.035,0.9950000047683716,371.798,659.046,0.9980000257492065,340.79,627.126,0.9950000047683716,341.013,598.447,0.9869999885559082
5032,1479.29,956.57,0.9990000128746033,1396.469,892.816,0.9679999947547913,1211.932,836.239,0.9160000085830688,1447.54,786.799,0.9959999918937683,1212.25,708.904,0.9760000109672546,1399.066,988.768,0.996999979019165,1171.949,923.763,0.7570000290870667,1061.858,802.079,0.9810000061988831,951.969,714.602,0.9990000128746033,946.794,833.762,0.9990000128746033,415.809,683.65,0.9980000257492065,372.556,659.385,0.9980000257492065,339.54,628.58,0.9980000257492065,332.095,606.441,0.9909999966621399
5033,1483.718,957.334,0.9990000128746033,1404.028,892.739,0.9480000138282776,1219.323,837.038,0.9350000023841858,1451.852,785.733,0.9959999918937683,1218.77,709.266,0.9829999804496765,1404.736,992.436,0.9940000176429749,1179.68,931.773,0.746999979019165,1067.909,802.163,0.9760000109672546,954.806,715.249,0.9990000128746033,951.269,829.79,0.9980000257492065,416.173,683.621,0.996999979019165,372.496,660.116,0.9980000257492065,339.594,629.194,0.996999979019165,324.747,613.785,0.9490000009536743
5034,1490.872,958.435,0.9990000128746033,1403.328,899.761,0.9279999732971191,1219.341,837.056,0.9570000171661377,1458.574,787.87,0.996999979019165,1228.03,709.424,0.9589999914169312,1410.041,993.293,0.996999979019165,1195.65,932.206,0.8040000200271606,1076.982,802.504,0.9789999723434448,966.978,714.715,0.9990000128746033,955.345,830.527,0.996999979019165,417.445,683.736,0.996999979019165,379.062,666.885,0.9909999966621399,340.235,629.848,0.9950000047683716,324.396,613.72,0.9160000085830688
5035,1495.066,958.787,0.9990000128746033,1412.699,900.47,0.9210000038146973,1228.066,843.763,0.8880000114440918,1466.57,789.134,0.9879999756813049,1227.835,715.224,0.9599999785423279,1420.204,995.354,0.9929999709129333,1195.724,932.13,0.7319999933242798,1083.51,803.066,0.9810000061988831,970.862,715.303,0.9990000128746033,961.666,828.812,0.9980000257492065,417.913,683.782,0.996999979019165,378.582,667.058,0.9929999709129333,340.463,636.076,0.9940000176429749,322.599,621.888,0.968999981880188
5036,1500.62,960.302,0.9980000257492065,1418.812,901.962,0.9430000185966492,1235.764,843.945,0.9359999895095825,1474.702,793.116,0.9940000176429749,1236.57,715.469,0.9679999947547913,1421.037,996.665,0.9940000176429749,1220.226,939.478,0.7850000262260437,1092.916,803.203,0.984000027179718,982.437,714.71,0.9990000128746033,969.22,829.459,0.9940000176429749,418.282,683.925,0.9950000047683716,378.718,666.995,0.9929999709129333,348.008,636.639,0.9710000157356262,317.184,622.837,0.9980000257492065
5037,1505.743,962.805,0.9990000128746033,1428.432,901.777,0.953000009059906,1251.837,843.857,0.9070000052452087,1482.85,794.175,0.9779999852180481,1243.934,715.264,0.968999981880188,1428.609,996.916,0.996999979019165,1220.177,939.478,0.8759999871253967,1099.222,803.914,0.9750000238418579,987.027,715.612,0.9990000128746033,971.22,829.661,0.996999979019165,421.066,690.109,0.9980000257492065,378.693,666.98,0.9950000047683716,347.818,636.17,0.9490000009536743,321.625,622.63,0.9990000128746033
5038,1510.068,965.379,0.9990000128746033,1435.555,907.38,0.9549999833106995,1251.377,852.091,0.9449999928474426,1483.951,794.126,0.9850000143051147,1259.972,715.402,0.9760000109672546,1436.198,1001.83,0.9900000095367432,1236.003,947.38,0.875,1109.309,804.746,0.9789999723434448,1000.496,715.215,0.9990000128746033,981.862,828.782,0.996999979019165,419.352,684.318,0.9929999709129333,378.815,667.122,0.9900000095367432,348.035,643.3,0.9829999804496765,316.404,627.178,0.996999979019165
5039,1515.785,971.829,0.996999979019165,1451.448,901.713,0.9480000138282776,1267.119,852.471,0.9449999928474426,1492.953,795.481,0.9819999933242798,1268.733,722.148,0.9819999933242798,1444.627,1001.819,0.9950000047683716,1235.752,939.583,0.8790000081062317,1115.453,805.459,0.9729999899864197,1007.48,715.441,0.9990000128746033,987.616,830.566,0.996999979019165,421.249,689.963,0.9959999918937683,378.848,667.146,0.9890000224113464,348.118,643.723,0.9919999837875366,316.743,629.008,0.9990000128746033
5040,1521.026,972.448,0.9980000257492065,1452.476,908.128,0.9549999833106995,1275.841,852.183,0.8899999856948853,1500.298,804.552,0.9850000143051147,1283.576,723.01,0.972000002861023,1452.249,1002.856,0.9929999709129333,1243.714,947.293,0.8569999933242798,1124.954,805.568,0.9779999852180481,1015.828,714.592,0.9990000128746033,998.752,829.124,0.9980000257492065,420.104,684.252,0.9929999709129333,379.057,667.326,0.984000027179718,347.86,643.73,0.9869999885559082,315.876,636.652,0.9869999885559082
5041,1524.43,973.202,0.9990000128746033,1461.213,909.397,0.9739999771118164,1283.38,852.574,0.9269999861717224,1507.785,807.218,0.9919999837875366,1283.985,723.917,0.9760000109672546,1458.177,1003.865,0.9959999918937683,1244.573,939.057,0.7979999780654907,1132.973,810.948,0.9620000123977661,1026.526,716.086,0.9990000128746033,1003.82,830.891,0.996999979019165,420.024,684.164,0.9909999966621399,386.519,668.242,0.984000027179718,348.024,643.621,0.9900000095367432,316.053,636.664,0.9769999980926514
5042,1531.495,974.207,0.996999979019165,1466.797,915.091,0.9629999995231628,1283.863,859.414,0.9049999713897705,1514.705,810.574,0.9850000143051147,1284.073,725.031,0.9620000123977661,1460.964,1009.192,0.9940000176429749,1244.591,939.199,0.8500000238418579,1148.168,811.304,0.9480000138282776,1032.845,715.129,0.9990000128746033,1017.54,830.664,0.9959999918937683,427.686,683.853,0.9779999852180481,379.412,667.743,0.9700000286102295,347.714,643.636,0.9900000095367432,315.424,636.909,0.9940000176429749
5043,1532.937,977.542,0.9980000257492065,1467.803,916.645,0.9150000214576721,1299.949,859.774,0.921999990940094,1515.329,811.311,0.9860000014305115,1300.013,731.139,0.9710000157356262,1468.275,1011.301,0.9950000047683716,1252.09,939.58,0.8669999837875366,1149.284,811.461,0.9580000042915344,1044.649,716.137,0.9990000128746033,1019.57,831.603,0.996999979019165,427.653,683.923,0.9750000238418579,387.39,668.144,0.9850000143051147,347.419,644.553,0.9610000252723694,308.352,637.433,0.9950000047683716
5044,1536.26,979.35,0.9990000128746033,1475.633,918.278,0.972000002861023,1308.102,859.943,0.8870000243186951,1524.948,811.963,0.9869999885559082,1307.737,731.727,0.9240000247955322,1472.955,1012.221,0.996999979019165,1260.518,939.165,0.8330000042915344,1164.204,812.152,0.9390000104904175,1050.605,719.883,0.9990000128746033,1031.192,833.638,0.9990000128746033,427.789,684.437,0.9639999866485596,389.042,667.972,0.9829999804496765,347.656,644.86,0.9369999766349792,299.831,636.731,0.996999979019165
5045,1542.88,981.173,0.9980000257492065,1483.401,924.212,0.9679999947547913,1315.824,859.883,0.9179999828338623,1531.12,817.884,0.9900000095367432,1315.332,731.361,0.9890000224113464,1476.812,1013.025,0.9950000047683716,1267.727,947.187,0.9359999895095825,1171.917,817.517,0.968999981880188,1064.287,722.099,0.9990000128746033,1036.126,833.692,0.9990000128746033,427.786,684.464,0.9580000042915344,389.564,667.856,0.9769999980926514,347.902,651.795,0.9200000166893005,299.389,635.991,0.9950000047683716
5046,1547.87,987.166,0.9959999918937683,1484.538,924.533,0.9729999899864197,1323.939,868.265,0.8939999938011169,1532.871,817.22,0.9919999837875366,1323.943,731.488,0.9750000238418579,1489.825,1013.553,0.9950000047683716,1269.074,939.159,0.9200000166893005,1179.709,819.231,0.9639999866485596,1072.405,722.641,0.9990000128746033,1048.06,834.756,0.9990000128746033,427.782,684.606,0.9079999923706055,389.295,668.023,0.968999981880188,348.062,651.772,0.902999997138977,299.97,640.962,0.996999979019165
5047,1551.621,986.546,0.996999979019165,1492.365,930.452,0.9789999723434448,1331.49,868.246,0.9150000214576721,1539.919,818.314,0.9919999837875366,1331.018,738.523,0.9879999756813049,1492.265,1013.437,0.9940000176429749,1276.461,939.212,0.6710000038146973,1189.024,819.77,0.972000002861023,1081.251,723.469,0.9990000128746033,1059.536,835.071,0.9990000128746033,427.732,684.569,0.9120000004768372,389.109,667.755,0.972000002861023,340.893,644.605,0.9470000267028809,300.887,641.084,0.9929999709129333
5048,1558.53,986.386,0.9980000257492065,1500.744,924.422,0.984000027179718,1347.566,868.577,0.8849999904632568,1546.8,819.832,0.9900000095367432,1347.15,738.837,0.9900000095367432,1499.969,1018.527,0.9929999709129333,1299.006,948.279,0.9240000247955322,1196.084,822.05,0.9660000205039978,1090.468,725.369,1.0,1068.037,835.575,0.9990000128746033,427.751,684.79,0.8320000171661377,388.875,667.933,0.9330000281333923,342.353,651.908,0.9110000133514404,306.234,642.635,0.9980000257492065
5049,1563.739,987.056,0.9980000257492065,1499.604,931.604,0.9589999914169312,1347.446,868.263,0.949999988079071,1553.545,820.637,0.9919999837875366,1340.19,740.264,0.9739999771118164,1508.028,1014.061,0.9959999918937683,1299.915,947.227,0.9139999747276306,1205.799,821.764,0.9789999723434448,1098.275,725.987,0.9990000128746033,1074.922,839.632,0.9990000128746033,434.707,684.425,0.8830000162124634,395.662,668.776,0.9229999780654907,355.337,652.334,0.9120000004768372,316.112,643.893,0.9959999918937683
5050,1570.059,987.177,0.9990000128746033,1514.463,930.775,0.9750000238418579,1363.371,868.934,0.9369999766349792,1558.15,822.138,0.9950000047683716,1356.312,740.684,0.9879999756813049,1516.149,1013.96,0.9929999709129333,1316.014,947.905,0.9039999842643738,1219.678,827.796,0.9750000238418579,1110.143,727.505,0.9990000128746033,1083.076,844.581,0.996999979019165,435.107,684.187,0.8799999952316284,388.783,668.116,0.9330000281333923,347.934,652.626,0.8569999933242798,316.222,644.548,0.9990000128746033
